Price,Adj Close,Close,High,Low,Open,Volume,RSI,SMA7,SMA14,SMA21,EMA7,EMA25,EMA99,EMA200,MACD,upper_band,lower_band,WR,CCI,Ulcer Index,close_next_day
Ticker,BA,BA,BA,BA,BA,BA,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,
2015-08-19 00:00:00+00:00,127.20954895019531,142.72000122070312,144.47999572753906,142.32000732421875,143.4199981689453,2967700,46.120531247606515,144.01999991280692,144.0421425955636,143.96285647437685,143.96273242248756,144.05036182850407,144.07496027714183,141.48582800478158,-0.020176599144491547,146.02104975412627,142.06323543700094,-58.61072221952329,-44.24700008813828,2.036302441270263,137.02000427246094
2015-08-20 00:00:00+00:00,122.1290283203125,137.02000427246094,141.89999389648438,136.89999389648438,141.6199951171875,6601400,34.60339816750516,143.01571437290735,143.53142874581474,143.51285661969865,142.2270503849809,143.50956509342384,143.9338611570482,141.44139194774357,-0.5778241766197425,147.64929005168435,139.41356743994513,-98.78409068070825,-273.35947900106464,2.4830615327461043,131.7100067138672
2015-08-21 00:00:00+00:00,117.3960952758789,131.7100067138672,135.08999633789062,131.4600067138672,134.8800048828125,7957600,27.671053340764715,141.48428780691964,142.67571476527624,142.82714262462798,139.5977894672025,142.60190675653487,143.68938406818458,141.3445622439239,-1.4317322072175784,150.02064809143394,135.33078143911854,-98.36708007925402,-369.2880478792033,3.4844545039767962,127.19000244140625
2015-08-24 00:00:00+00:00,113.36732482910156,127.19000244140625,135.5,115.13999938964844,123.63999938964844,9425800,23.377735384043405,138.96714564732142,141.5078582763672,142.02380952380952,136.49584271075344,141.41637565537116,143.35939643564902,141.20372085285408,-2.4450025753499176,152.31505198366077,130.7006645690736,-61.903252634950775,-359.1376239223241,4.801084887650053,125.48999786376953
2015-08-25 00:00:00+00:00,111.85206604003906,125.48999786376953,130.72000122070312,125.43000030517578,130.0,7159100,21.995454714090783,136.16714586530412,140.117858341762,141.283809480213,133.74438149900746,140.1912696714018,143.00200846421143,141.04736540022637,-3.3466249944633546,153.4964997579532,126.73921692557082,-67.27791060271001,-230.73987493809088,6.071496065284104,129.33999633789062
2015-08-26 00:00:00+00:00,115.28366088867188,129.33999633789062,129.75999450683594,125.2300033569336,129.33999633789062,6428400,31.826595768118878,134.01000213623047,139.08357184273856,140.68999989827475,132.64328520872826,139.35655633805482,142.72876822168502,140.93087416577526,-3.7077637637025305,153.36580940170776,124.80133428376935,-55.10592868748384,-165.50616591173258,6.763625854744227,131.8699951171875
2015-08-27 00:00:00+00:00,117.53870391845703,131.8699951171875,132.36000061035156,129.4600067138672,131.0800018310547,5754600,37.409224988784196,132.1914291381836,138.33000019618444,140.1057139805385,132.44996268584308,138.78066701337275,142.51159275959506,140.8407161652918,-3.7466302613254925,152.93813735416447,123.72186303820442,-47.10719840378522,-104.09647690186321,7.1952467910783104,133.24000549316406
2015-08-28 00:00:00+00:00,118.75982666015625,133.24000549316406,133.72000122070312,130.86000061035156,131.42999267578125,4508800,40.261969834647786,130.83714403424943,137.4285719735282,139.64047640845888,132.64747338767333,138.35446228104902,142.32616101426643,140.7650872033801,-3.6250960028459076,151.61833658813936,123.23880735891703,-40.3230959090047,-76.25435661693837,7.5182351594840195,130.67999267578125
2015-08-31 00:00:00+00:00,116.47801208496094,130.67999267578125,132.6999969482422,130.38999938964844,132.3699951171875,4231700,36.87945249199723,129.93142809186662,136.473571232387,138.9980951944987,132.1556032097003,137.7641184652592,142.09323764749675,140.66473800410049,-3.692782765790156,150.55146243566193,122.39568002911209,-48.76362562490347,-80.2101999516388,7.9641440920473725,127.44000244140625
2015-09-01 00:00:00+00:00,113.59013366699219,127.44000244140625,128.99000549316406,126.94000244140625,128.16000366210938,5772700,33.09037923303238,129.32142748151506,135.40285764421736,138.22428567068917,130.9767030176268,136.9699556941936,141.80017294337495,140.53314859551648,-3.9621914703742505,149.78271453818974,121.02300075024499,-59.44608536368791,-101.56301950983597,8.579211461358122,130.6300048828125
2015-09-02 00:00:00+00:00,116.4334716796875,130.6300048828125,130.6699981689453,127.73999786376953,128.7100067138672,4809300,39.66335037799611,129.81285640171595,134.39000102451868,137.6095243181501,130.89002848392323,136.48226717024122,141.57676958216368,140.4346098521065,-3.8736403578949137,147.95102224273703,120.82897980630032,-48.92843864815086,-73.49066206447579,8.981121239502583,131.02000427246094
2015-09-03 00:00:00+00:00,116.7811050415039,131.02000427246094,132.35000610351562,130.47999572753906,132.30999755859375,3379500,40.43377618447942,130.6028573172433,133.38500159127372,136.9461913335891,130.92252243105764,136.0620931011812,141.3656342759696,140.34093218464733,-3.729007593582793,145.64855015759204,121.1214530249554,-47.189886880996696,-51.90808112041278,9.32419176743749,129.75999450683594
2015-09-04 00:00:00+00:00,115.65799713134766,129.75999450683594,130.49000549316406,128.66000366210938,129.5500030517578,3746700,38.71384676748401,130.66285705566406,132.33642959594727,136.27666691371374,130.63189045000223,135.57731628623156,141.13352148058692,140.23564922267906,-3.6737091117518332,143.0524492379732,121.62040995392131,-51.38014115010748,-61.95569341664819,9.715764266157949,133.82000732421875
2015-09-08 00:00:00+00:00,119.27678680419922,133.82000732421875,133.99000549316406,132.0,132.27000427246094,3505800,46.59652843603101,130.9414302280971,131.56642968314034,135.86714354015533,131.42891966855638,135.44213867376905,140.98725119745956,140.17181198985855,-3.264642793127223,139.9402130128925,123.19264635338817,-36.33261667982438,-21.452773115445794,9.854970868670785,132.64999389648438
2015-09-09 00:00:00+00:00,118.23394012451172,132.64999389648438,136.25,132.2100067138672,135.58999633789062,4713900,44.80792293058225,130.85714285714286,130.84714344569616,135.23809560139975,131.7341882255384,135.22735830628562,140.82050605144005,140.09696802873046,-3.0002797366665277,136.5780022960496,125.11628459534275,-34.566524285485386,-12.336521832656997,9.875018136532315,133.5500030517578
2015-09-10 00:00:00+00:00,119.03611755371094,133.5500030517578,134.57000732421875,132.27000427246094,132.33999633789062,2932200,46.50884243920653,131.26714433942522,130.59928621564592,134.73809560139975,132.18814193209323,135.09833097901426,140.6750959914464,140.03182409861134,-2.6871708596835617,135.47754045379293,125.72103197749891,-12.79013202357848,-11.182283478917977,9.741419519224237,134.6699981689453
2015-09-11 00:00:00+00:00,120.0344009399414,134.6699981689453,134.86000061035156,132.88999938964844,133.16000366210938,2628200,48.63045758211095,132.3000008719308,130.81071417672294,134.36857205345518,132.80860599130625,135.06538230131665,140.55499403499638,139.97847259682362,-2.321890267403518,136.1022693428184,125.51915901062748,-7.48461291033745,4.007337886548311,9.390050302711549,134.42999267578125
2015-09-14 00:00:00+00:00,119.82048034667969,134.42999267578125,135.1300048828125,133.72999572753906,134.72000122070312,2389600,48.18936923162626,132.84285627092635,131.32785633632116,133.87428610665458,133.21395266242502,135.01650617627547,140.43249400781207,139.9232638413904,-2.0283872185772225,136.51706121523281,126.1386514574095,-16.5154979912255,18.36293961536242,8.74485899865865,136.3000030517578
2015-09-15 00:00:00+00:00,121.48725891113281,136.3000030517578,137.0,134.52000427246094,134.52000427246094,3761800,51.853645099924904,133.5971418108259,132.0999995640346,133.45571499779112,133.9854652597582,135.11523670515874,140.34984418869098,139.8872114952249,-1.6261445467000328,136.77645257216724,127.42354655590195,-5.9472994722946595,57.46049957276525,7.908323295543777,137.1999969482422
2015-09-16 00:00:00+00:00,122.2894515991211,137.1999969482422,137.42999267578125,136.00999450683594,136.25999450683594,2505000,53.55610975467572,134.65999930245536,132.6614281790597,133.11095283144996,134.78909818187918,135.27560287770362,140.286847243882,139.8604730420211,-1.2206712075131918,137.74703169246013,127.57582466565927,-2.1925256592268485,93.43337877939008,7.3060901722829295,137.4499969482422
2015-09-17 00:00:00+00:00,122.51228332519531,137.4499969482422,139.91000366210938,136.94000244140625,137.36000061035156,3405600,54.04224667898248,135.17856924874442,133.05999973842077,132.77047620500838,135.45432287346995,135.44286396005273,140.2301102379692,139.83648820526707,-0.8691388624806109,138.68143233084297,127.43856714599858,-18.966896548478708,135.2823279262188,6.841629588639862,136.08999633789062
2015-09-18 00:00:00+00:00,121.30008697509766,136.08999633789062,137.69000244140625,134.39999389648438,135.75,7302700,50.91976304435066,135.6699981689453,133.26357051304407,132.4547616867792,135.61324123957513,135.49264337373256,140.14730795996763,139.79920967922354,-0.6923071438366151,139.09868754813283,127.42845347795532,-29.452636582031573,94.44399360423415,6.4894647295603995,136.02000427246094
2015-09-21 00:00:00+00:00,121.23770141601562,136.02000427246094,137.4499969482422,134.94000244140625,136.4199981689453,2460900,50.75722350578636,136.0228554861886,133.64499991280692,132.40714263916016,135.71493199779658,135.53320959671166,140.0647618862175,139.7616056453254,-0.5514576470548036,139.45278491121206,127.83721491440177,-29.992282371100302,87.34701922153337,5.928300587329009,133.99000549316406
2015-09-22 00:00:00+00:00,119.42827606201172,133.99000549316406,134.49000549316406,132.52000427246094,134.49000549316406,3465000,46.15543025423436,135.92571367536272,134.11285727364677,132.51571400960287,135.28370037163845,135.41450158874648,139.94326675835643,139.70417678808997,-0.5967582841405772,138.7913445488871,129.43436999840642,-48.64416884462686,24.24355715482373,5.0027087736693305,131.6699981689453
2015-09-23 00:00:00+00:00,117.36044311523438,131.6699981689453,135.0,131.61000061035156,134.66000366210938,4907500,41.522161798648035,135.53142874581474,134.18714250837053,132.7290471394857,134.38027482096516,135.1264628641464,139.7778013865682,139.62423471227757,-0.8105213814059482,138.67104689214023,129.70323812460083,-73.24449327256944,-7.255394135416127,4.381268211761064,129.75
2015-09-24 00:00:00+00:00,115.64910888671875,129.75,130.77000427246094,127.18000030517578,130.72000122070312,5297800,38.11237795110281,134.59571402413505,134.09642791748047,132.93190438406808,133.22270611572387,134.7128887976736,139.57724535883682,139.52598362061312,-1.1219251277102842,138.87468689347895,129.31816894148199,-79.81147669199609,-115.57028842672504,3.8906580376114017,131.00999450683594
2015-09-25 00:00:00+00:00,116.77217864990234,131.00999450683594,131.72999572753906,129.27999877929688,131.57000732421875,4149900,41.507087778893805,133.71142796107702,134.1857136317662,133.0114281063988,132.66952821350188,134.42805077530147,139.4059003417968,139.4412474105258,-1.2526045679708204,138.6744603635235,129.69696690000887,-69.91364342748511,-70.30426875854137,3.0301863988618023,128.1300048828125
2015-09-28 00:00:00+00:00,114.20516204833984,128.1300048828125,130.47999572753906,128.02999877929688,130.44000244140625,4160000,36.56939973553235,132.3800005231585,133.77928488595145,132.83333333333334,131.53464738082954,133.9435857066485,139.18038243261714,139.32869773363313,-1.5704568109121624,139.24988819740096,128.30868157450195,-92.53727944133429,-108.22909460124357,3.1126245785686955,128.75
2015-09-29 00:00:00+00:00,114.75777435302734,128.75,129.14999389648438,127.47000122070312,128.11000061035156,2935100,38.271820406236635,131.33142961774553,133.50071389334542,132.61952354794457,130.83848553562217,133.54407911382938,138.97177478396478,139.22343705966665,-1.7521311023194812,139.5405397002852,127.46088808640563,-87.66693416487519,-108.87101778083705,3.438539451244714,130.9499969482422
2015-09-30 00:00:00+00:00,116.71868133544922,130.9499969482422,131.41000366210938,129.6199951171875,130.27000427246094,3062500,44.01387076977553,130.60714285714286,133.31499917166573,132.63238089425224,130.8663633887772,133.34453433186113,138.8113392272503,139.1411142724883,-1.6990028720543933,139.49559330229835,127.13440504103313,-70.38495169749488,-59.88278212292489,3.6630628259070996,130.61000061035156
2015-10-01 00:00:00+00:00,116.41564178466797,130.61000061035156,131.7899932861328,128.97999572753906,131.32000732421875,2878400,43.34284714849726,130.12428501674108,133.02499934605189,132.78333318801154,130.80227269417077,133.1341855840527,138.64731245491234,139.05622756938246,-1.6651385491194333,139.3042781871913,126.74572050491247,-73.05577847072932,-67.5980131455627,3.8970363627855558,132.55999755859375
2015-10-02 00:00:00+00:00,118.1537094116211,132.55999755859375,132.58999633789062,128.55999755859375,129.0,3020500,48.21885370112939,130.25142778669084,132.8914282662528,132.87523760114397,131.2417039102765,133.09001727440202,138.52556615698595,138.9915884647975,-1.464075422183896,139.12486673070674,126.65798980179888,-57.73766037156879,-45.89344148096039,4.0110708882283,134.02000427246094
